Frequency in Hz,Power in dBm
991201353.6,-74.82
992554991.5,-75.57
993908629.4,-76.32
995262267.3,-74.79
996615905.2,-76.01
997969543.1,-75.68
999323181.0,-75.65
1000676819.0,-76.25
1002030456.9,-75.71
1003384094.8,-76.77
1004737732.7,-76.60
1006091370.6,-76.88
1007445008.5,-76.12
1008798646.4,-76.54
1010152284.3,-77.21
1011505922.2,-77.67
1012859560.1,-76.94
1014213198.0,-77.26
1015566835.9,-75.89
1016920473.8,-76.47
1018274111.7,-76.76
1019627749.6,-76.34
1020981387.5,-75.72
1022335025.4,-75.15
1023688663.3,-77.41
1025042301.2,-77.14
1026395939.1,-76.31
1027749577.0,-76.21
1029103214.9,-76.46
1030456852.8,-75.45
1031810490.7,-76.12
1033164128.6,-76.18
1034517766.5,-76.92
1035871404.4,-76.11
1037225042.3,-74.92
1038578680.2,-76.68
1039932318.1,-76.77
1041285956.0,-76.70
1042639593.9,-76.26
1043993231.8,-74.25
1045346869.7,-77.00
1046700507.6,-76.88
1048054145.5,-76.64
1049407783.4,-77.16
1050761421.3,-75.58
1052115059.2,-76.89
1053468697.1,-77.23
1054822335.0,-76.75
1056175972.9,-76.55
1057529610.8,-76.27
1058883248.7,-75.61
1060236886.6,-75.71
1061590524.5,-76.43
1062944162.4,-77.65
1064297800.3,-75.68
1065651438.2,-77.50
1067005076.1,-77.60
1068358714.0,-76.29
1069712351.9,-76.48
1071065989.8,-76.62
1072419627.7,-78.12
1073773265.7,-77.70
1075126903.6,-76.92
1076480541.5,-76.90
1077834179.4,-75.98
1079187817.3,-77.73
1080541455.2,-76.98
1081895093.1,-77.41
1083248731.0,-78.11
1084602368.9,-77.04
1085956006.8,-77.11
1087309644.7,-76.31
1088663282.6,-77.99
1090016920.5,-77.10
1091370558.4,-77.39
1092724196.3,-77.77
1094077834.2,-77.59
1095431472.1,-76.41
1096785110.0,-77.09
1098138747.9,-76.63
1099492385.8,-75.79
1100846023.7,-77.06
1102199661.6,-78.12
1103553299.5,-77.51
1104906937.4,-76.54
1106260575.3,-77.08
1107614213.2,-76.86
1108967851.1,-76.84
1110321489.0,-76.18
1111675126.9,-77.75
1113028764.8,-77.87
1114382402.7,-77.07
1115736040.6,-77.29
1117089678.5,-78.06
1118443316.4,-75.56
1119796954.3,-76.99
1121150592.2,-77.08
1122504230.1,-77.65
1123857868.0,-76.51
1125211505.9,-77.28
1126565143.8,-77.10
1127918781.7,-77.38
1129272419.6,-77.44
1130626057.5,-76.98
1131979695.4,-76.07
1133333333.3,-77.14
1134686971.2,-77.09
1136040609.1,-76.88
1137394247.0,-76.11
1138747884.9,-77.55
1140101522.8,-77.10
1141455160.7,-77.64
1142808798.6,-76.44
1144162436.5,-77.30
1145516074.5,-75.74
1146869712.4,-77.37
1148223350.3,-76.58
1149576988.2,-76.12
1150930626.1,-77.11
1152284264.0,-77.09
1153637901.9,-77.50
1154991539.8,-76.82
1156345177.7,-77.65
1157698815.6,-76.46
1159052453.5,-77.28
1160406091.4,-77.15
1161759729.3,-77.49
1163113367.2,-76.23
1164467005.1,-76.18
1165820643.0,-76.75
1167174280.9,-77.12
1168527918.8,-77.29
1169881556.7,-77.94
1171235194.6,-76.36
1172588832.5,-77.52
1173942470.4,-77.65
1175296108.3,-74.70
1176649746.2,-77.93
1178003384.1,-76.29
1179357022.0,-76.91
1180710659.9,-76.85
1182064297.8,-76.79
1183417935.7,-77.40
1184771573.6,-77.46
1186125211.5,-77.61
1187478849.4,-76.38
1188832487.3,-76.22
1190186125.2,-77.33
1191539763.1,-75.95
1192893401.0,-75.97
1194247038.9,-77.17
1195600676.8,-76.93
1196954314.7,-77.70
1198307952.6,-77.92
1199661590.5,-77.06
1201015228.4,-78.04
1202368866.3,-77.77
1203722504.2,-76.81
1205076142.1,-76.99
1206429780.0,-77.42
1207783417.9,-76.93
1209137055.8,-77.20
1210490693.7,-77.81
1211844331.6,-77.63
1213197969.5,-77.24
1214551607.4,-77.27
1215905245.3,-76.08
1217258883.2,-78.14
1218612521.2,-76.93
1219966159.1,-75.73
1221319797.0,-77.65
1222673434.9,-77.33
1224027072.8,-76.72
1225380710.7,-77.64
1226734348.6,-77.50
1228087986.5,-77.74
1229441624.4,-77.28
1230795262.3,-76.95
1232148900.2,-75.10
1233502538.1,-77.67
1234856176.0,-77.30
1236209813.9,-76.49
1237563451.8,-76.73
1238917089.7,-77.52
1240270727.6,-76.81
1241624365.5,-77.25
1242978003.4,-77.37
1244331641.3,-77.93
1245685279.2,-76.69
1247038917.1,-77.54
1248392555.0,-77.05
1249746192.9,-75.53
1251099830.8,-76.14
1252453468.7,-78.29
1253807106.6,-77.24
1255160744.5,-76.80
1256514382.4,-78.02
1257868020.3,-76.59
1259221658.2,-76.61
1260575296.1,-75.85
1261928934.0,-76.15
1263282571.9,-76.88
1264636209.8,-77.74
1265989847.7,-77.52
1267343485.6,-77.07
1268697123.5,-76.86
1270050761.4,-77.50
1271404399.3,-78.10
1272758037.2,-77.00
1274111675.1,-77.55
1275465313.0,-76.43
1276818950.9,-76.61
1278172588.8,-76.34
1279526226.7,-77.47
1280879864.6,-77.22
1282233502.5,-76.82
1283587140.4,-75.87
