Frequency in Hz,Power in dBm
830118443.3,-75.09
831472081.2,-75.62
832825719.1,-75.10
834179357.0,-75.71
835532994.9,-73.85
836886632.8,-75.36
838240270.7,-76.33
839593908.6,-75.10
840947546.5,-74.74
842301184.4,-75.05
843654822.3,-74.08
845008460.2,-76.41
846362098.1,-76.06
847715736.0,-74.98
849069373.9,-75.98
850423011.8,-74.97
851776649.7,-74.26
853130287.6,-74.40
854483925.5,-74.57
855837563.5,-75.71
857191201.4,-75.49
858544839.3,-74.33
859898477.2,-75.28
861252115.1,-74.58
862605753.0,-75.25
863959390.9,-75.65
865313028.8,-71.47
866666666.7,-72.80
868020304.6,-73.66
869373942.5,-76.07
870727580.4,-73.96
872081218.3,-76.07
873434856.2,-74.62
874788494.1,-74.79
876142132.0,-75.37
877495769.9,-73.84
878849407.8,-76.20
880203045.7,-74.36
881556683.6,-75.42
882910321.5,-75.52
884263959.4,-75.93
885617597.3,-75.94
886971235.2,-75.26
888324873.1,-75.80
889678511.0,-74.18
891032148.9,-73.85
892385786.8,-75.56
893739424.7,-75.43
895093062.6,-76.33
896446700.5,-75.72
897800338.4,-75.12
899153976.3,-74.66
900507614.2,-75.17
901861252.1,-75.18
903214890.0,-54.15
904568527.9,-25.12
905922165.8,-16.67
907275803.7,-18.12
908629441.6,-29.16
909983079.5,-38.48
911336717.4,-67.94
912690355.3,-74.52
914043993.2,-66.44
915397631.1,-75.20
916751269.0,-76.23
918104906.9,-74.98
919458544.8,-74.96
920812182.7,-74.22
922165820.6,-71.94
923519458.5,-69.78
924873096.4,-54.49
926226734.3,-53.34
927580372.3,-50.90
928934010.2,-49.68
930287648.1,-53.69
931641286.0,-50.91
932994923.9,-50.82
934348561.8,-49.78
935702199.7,-46.42
937055837.6,-44.97
938409475.5,-46.19
939763113.4,-53.05
941116751.3,-57.42
942470389.2,-53.74
943824027.1,-56.55
945177665.0,-59.43
946531302.9,-53.83
947884940.8,-49.85
949238578.7,-51.36
950592216.6,-59.41
951945854.5,-58.43
953299492.4,-64.73
954653130.3,-68.21
956006768.2,-66.67
957360406.1,-66.71
958714044.0,-64.26
960067681.9,-62.81
961421319.8,-71.80
962774957.7,-75.26
964128595.6,-75.19
965482233.5,-76.07
966835871.4,-75.62
968189509.3,-75.61
969543147.2,-77.10
970896785.1,-76.39
972250423.0,-75.93
973604060.9,-76.21
974957698.8,-75.68
976311336.7,-75.62
977664974.6,-76.70
979018612.5,-76.41
980372250.4,-77.52
981725888.3,-75.14
983079526.2,-75.98
984433164.1,-76.71
985786802.0,-75.66
987140439.9,-77.15
988494077.8,-75.94
989847715.7,-76.53
991201353.6,-75.43
992554991.5,-76.79
993908629.4,-76.92
995262267.3,-77.18
996615905.2,-76.74
997969543.1,-76.82
999323181.0,-76.33
1000676819.0,-77.70
1002030456.9,-77.54
1003384094.8,-77.63
1004737732.7,-77.38
1006091370.6,-77.96
1007445008.5,-75.84
1008798646.4,-77.29
1010152284.3,-56.59
1011505922.2,-76.82
1012859560.1,-77.73
1014213198.0,-77.89
1015566835.9,-77.74
1016920473.8,-77.95
1018274111.7,-76.50
1019627749.6,-77.57
1020981387.5,-77.59
1022335025.4,-76.08
1023688663.3,-77.84
1025042301.2,-77.66
1026395939.1,-77.37
1027749577.0,-76.77
1029103214.9,-76.46
1030456852.8,-77.34
1031810490.7,-76.84
1033164128.6,-76.40
1034517766.5,-78.16
1035871404.4,-78.30
1037225042.3,-77.77
1038578680.2,-76.76
1039932318.1,-76.98
1041285956.0,-77.76
1042639593.9,-77.28
1043993231.8,-77.65
1045346869.7,-77.54
1046700507.6,-77.94
1048054145.5,-78.22
1049407783.4,-77.83
1050761421.3,-78.49
1052115059.2,-77.81
1053468697.1,-78.01
1054822335.0,-77.92
1056175972.9,-77.55
1057529610.8,-77.65
1058883248.7,-78.62
1060236886.6,-77.65
1061590524.5,-75.89
1062944162.4,-75.61
1064297800.3,-77.66
1065651438.2,-77.26
1067005076.1,-77.80
1068358714.0,-77.79
1069712351.9,-77.82
1071065989.8,-77.88
1072419627.7,-77.49
1073773265.7,-77.87
1075126903.6,-77.10
1076480541.5,-77.95
1077834179.4,-77.36
1079187817.3,-78.18
1080541455.2,-78.04
1081895093.1,-75.74
1083248731.0,-76.64
1084602368.9,-77.75
1085956006.8,-78.52
1087309644.7,-77.62
1088663282.6,-77.85
1090016920.5,-77.67
1091370558.4,-77.43
1092724196.3,-77.22
1094077834.2,-77.75
1095431472.1,-77.51
1096785110.0,-77.37
1098138747.9,-75.96
1099492385.8,-77.82
1100846023.7,-77.84
1102199661.6,-77.55
1103553299.5,-77.23
1104906937.4,-78.40
1106260575.3,-78.40
1107614213.2,-77.42
1108967851.1,-78.23
1110321489.0,-78.34
1111675126.9,-77.60
1113028764.8,-78.38
1114382402.7,-75.64
1115736040.6,-77.90
1117089678.5,-77.90
1118443316.4,-78.02
1119796954.3,-78.37
1121150592.2,-76.83
1122504230.1,-78.35
1123857868.0,-78.23
1125211505.9,-77.86
1126565143.8,-77.97
1127918781.7,-78.43
1129272419.6,-77.32
1130626057.5,-78.21
1131979695.4,-77.65
1133333333.3,-78.30
1134686971.2,-78.25
1136040609.1,-78.33
1137394247.0,-77.68
1138747884.9,-77.73
1140101522.8,-77.99
1141455160.7,-77.21
1142808798.6,-76.32
1144162436.5,-78.22
1145516074.5,-77.18
1146869712.4,-77.10
1148223350.3,-78.52
1149576988.2,-77.65
1150930626.1,-77.73
1152284264.0,-77.89
1153637901.9,-78.17
1154991539.8,-77.89
1156345177.7,-77.29
1157698815.6,-78.22
1159052453.5,-77.45
1160406091.4,-77.52
1161759729.3,-77.21
1163113367.2,-79.10
1164467005.1,-78.20
1165820643.0,-75.98
1167174280.9,-78.55
1168527918.8,-77.80
1169881556.7,-78.02
1171235194.6,-78.74
1172588832.5,-77.21
1173942470.4,-78.35
1175296108.3,-78.19
1176649746.2,-75.88
1178003384.1,-77.37
1179357022.0,-77.22
1180710659.9,-77.22
1182064297.8,-77.88
1183417935.7,-77.49
1184771573.6,-75.99
1186125211.5,-76.48
1187478849.4,-76.12
1188832487.3,-77.23
1190186125.2,-76.96
1191539763.1,-77.46
1192893401.0,-77.62
1194247038.9,-79.36
1195600676.8,-78.26
1196954314.7,-77.73
1198307952.6,-76.37
1199661590.5,-77.35
1201015228.4,-77.44
1202368866.3,-77.30
1203722504.2,-78.15
1205076142.1,-78.59
1206429780.0,-77.08
1207783417.9,-77.64
1209137055.8,-78.29
1210490693.7,-78.03
1211844331.6,-77.35
1213197969.5,-77.34
1214551607.4,-76.82
1215905245.3,-78.00
1217258883.2,-77.72
1218612521.2,-78.09
1219966159.1,-77.19
1221319797.0,-76.70
1222673434.9,-76.26
1224027072.8,-76.14
1225380710.7,-77.40
1226734348.6,-77.89
1228087986.5,-77.62
1229441624.4,-76.98
1230795262.3,-77.38
1232148900.2,-77.28
1233502538.1,-75.79
1234856176.0,-77.74
1236209813.9,-78.16
1237563451.8,-77.12
1238917089.7,-78.22
1240270727.6,-77.51
1241624365.5,-78.28
1242978003.4,-76.24
1244331641.3,-77.15
1245685279.2,-77.94
1247038917.1,-77.24
1248392555.0,-78.49
1249746192.9,-77.22
1251099830.8,-78.12
1252453468.7,-78.22
1253807106.6,-76.38
1255160744.5,-78.68
1256514382.4,-77.57
1257868020.3,-78.21
1259221658.2,-78.32
1260575296.1,-76.89
1261928934.0,-78.67
1263282571.9,-76.02
1264636209.8,-78.64
1265989847.7,-77.94
1267343485.6,-78.29
1268697123.5,-77.73
1270050761.4,-77.95
1271404399.3,-77.34
1272758037.2,-76.24
1274111675.1,-78.70
1275465313.0,-76.96
1276818950.9,-77.55
1278172588.8,-78.70
1279526226.7,-77.74
1280879864.6,-77.75
1282233502.5,-77.30
1283587140.4,-78.00
1284940778.3,-77.62
1286294416.2,-78.76
1287648054.1,-77.96
1289001692.0,-78.33
1290355329.9,-78.57
1291708967.9,-77.09
1293062605.8,-78.20
1294416243.7,-77.68
1295769881.6,-77.40
1297123519.5,-77.99
1298477157.4,-77.13
1299830795.3,-78.20
1301184433.2,-77.01
1302538071.1,-77.02
1303891709.0,-77.91
1305245346.9,-77.69
1306598984.8,-77.36
1307952622.7,-78.26
1309306260.6,-77.15
1310659898.5,-77.75
1312013536.4,-78.27
1313367174.3,-78.07
1314720812.2,-77.06
1316074450.1,-78.05
1317428088.0,-76.39
1318781725.9,-78.17
1320135363.8,-77.03
1321489001.7,-78.58
1322842639.6,-78.21
1324196277.5,-78.32
1325549915.4,-76.94
1326903553.3,-78.25
1328257191.2,-78.01
1329610829.1,-78.48
1330964467.0,-76.40
1332318104.9,-76.82
1333671742.8,-76.09
1335025380.7,-76.45
1336379018.6,-77.57
1337732656.5,-75.31
1339086294.4,-77.90
1340439932.3,-77.10
1341793570.2,-76.80
1343147208.1,-77.84
1344500846.0,-77.11
1345854483.9,-77.75
1347208121.8,-76.55
1348561759.7,-77.72
1349915397.6,-78.43
1351269035.5,-77.24
1352622673.4,-76.73
1353976311.3,-77.81
1355329949.2,-77.64
1356683587.1,-77.95
1358037225.0,-76.78
1359390862.9,-76.22
1360744500.8,-76.39
1362098138.7,-78.06
1363451776.6,-77.87
1364805414.6,-77.70
1366159052.5,-76.73
1367512690.4,-77.21
1368866328.3,-77.10
1370219966.2,-77.22
1371573604.1,-76.31
1372927242.0,-77.16
1374280879.9,-76.95
1375634517.8,-77.21
1376988155.7,-77.70
1378341793.6,-77.67
1379695431.5,-76.42
1381049069.4,-75.85
1382402707.3,-76.92
1383756345.2,-77.13
1385109983.1,-77.88
1386463621.0,-78.10
1387817258.9,-77.07
1389170896.8,-77.53
1390524534.7,-77.97
1391878172.6,-77.29
1393231810.5,-77.92
1394585448.4,-77.39
1395939086.3,-78.10
1397292724.2,-77.00
1398646362.1,-76.99
1400000000.0,-77.16
1401353637.9,-78.53
1402707275.8,-76.98
1404060913.7,-77.71
1405414551.6,-77.67
1406768189.5,-77.52
1408121827.4,-77.56
1409475465.3,-77.66
1410829103.2,-77.67
1412182741.1,-76.89
1413536379.0,-77.95
1414890016.9,-78.25
1416243654.8,-77.27
1417597292.7,-76.97
1418950930.6,-77.27
1420304568.5,-77.90
1421658206.4,-77.13
1423011844.3,-76.85
1424365482.2,-77.66
1425719120.1,-77.22
1427072758.0,-77.24
1428426395.9,-77.65
1429780033.8,-76.82
1431133671.7,-77.55
1432487309.6,-77.02
1433840947.5,-76.85
1435194585.4,-77.69
1436548223.4,-78.38
1437901861.3,-76.74
1439255499.2,-77.88
1440609137.1,-77.95
1441962775.0,-77.48
1443316412.9,-77.44
1444670050.8,-75.45
1446023688.7,-77.93
1447377326.6,-77.27
1448730964.5,-77.94
1450084602.4,-77.07
1451438240.3,-77.06
1452791878.2,-76.36
1454145516.1,-77.06
1455499154.0,-77.94
1456852791.9,-76.84
1458206429.8,-77.34
1459560067.7,-78.05
1460913705.6,-76.93
1462267343.5,-77.39
1463620981.4,-77.07
1464974619.3,-78.20
1466328257.2,-76.67
1467681895.1,-77.48
1469035533.0,-77.21
1470389170.9,-75.94
1471742808.8,-77.33
1473096446.7,-78.53
1474450084.6,-77.23
1475803722.5,-77.15
1477157360.4,-78.58
1478510998.3,-77.28
1479864636.2,-78.15
1481218274.1,-76.90
1482571912.0,-77.88
1483925549.9,-77.53
1485279187.8,-77.44
1486632825.7,-76.75
1487986463.6,-76.66
1489340101.5,-75.60
1490693739.4,-78.25
1492047377.3,-77.89
1493401015.2,-77.41
1494754653.1,-76.67
1496108291.0,-77.44
1497461928.9,-77.60
1498815566.8,-78.18
1500169204.7,-77.88
1501522842.6,-78.08
1502876480.5,-77.73
1504230118.4,-78.06
1505583756.3,-78.49
1506937394.2,-77.68
1508291032.1,-78.25
1509644670.1,-77.77
1510998308.0,-77.13
1512351945.9,-77.17
1513705583.8,-77.97
1515059221.7,-78.54
1516412859.6,-76.69
1517766497.5,-77.95
1519120135.4,-76.95
1520473773.3,-76.94
1521827411.2,-76.92
1523181049.1,-76.17
1524534687.0,-77.57
1525888324.9,-77.45
1527241962.8,-77.65
1528595600.7,-77.56
1529949238.6,-76.24
1531302876.5,-78.35
1532656514.4,-76.65
1534010152.3,-78.01
1535363790.2,-75.85
1536717428.1,-78.30
1538071066.0,-77.82
1539424703.9,-77.45
1540778341.8,-77.94
1542131979.7,-77.19
1543485617.6,-77.94
1544839255.5,-77.05
1546192893.4,-76.41
1547546531.3,-75.79
1548900169.2,-76.03
1550253807.1,-76.15
1551607445.0,-77.56
1552961082.9,-77.64
1554314720.8,-76.71
1555668358.7,-76.81
1557021996.6,-77.71
1558375634.5,-78.32
1559729272.4,-78.47
1561082910.3,-76.12
1562436548.2,-78.07
1563790186.1,-77.60
1565143824.0,-77.43
1566497461.9,-77.41
1567851099.8,-78.23
1569204737.7,-75.63
1570558375.6,-76.81
1571912013.5,-77.20
1573265651.4,-78.40
1574619289.3,-76.27
1575972927.2,-76.30
1577326565.1,-76.61
1578680203.0,-76.58
1580033840.9,-77.21
1581387478.8,-77.97
1582741116.8,-76.92
1584094754.7,-77.12
1585448392.6,-77.81
1586802030.5,-75.52
1588155668.4,-77.35
1589509306.3,-77.54
1590862944.2,-77.90
1592216582.1,-77.42
1593570220.0,-77.19
1594923857.9,-77.59
1596277495.8,-77.14
1597631133.7,-77.12
1598984771.6,-77.30
1600338409.5,-76.40
1601692047.4,-76.46
1603045685.3,-77.59
1604399323.2,-77.49
1605752961.1,-76.44
1607106599.0,-77.21
1608460236.9,-76.38
1609813874.8,-75.33
1611167512.7,-77.12
1612521150.6,-77.72
1613874788.5,-77.20
1615228426.4,-77.72
1616582064.3,-77.30
1617935702.2,-77.13
1619289340.1,-76.29
1620642978.0,-77.34
1621996615.9,-77.17
1623350253.8,-77.44
1624703891.7,-77.31
1626057529.6,-77.45
1627411167.5,-76.30
1628764805.4,-77.43
1630118443.3,-76.99
1631472081.2,-76.14
1632825719.1,-77.19
1634179357.0,-77.22
1635532994.9,-77.66
1636886632.8,-77.17
1638240270.7,-76.74
1639593908.6,-76.01
1640947546.5,-75.79
1642301184.4,-77.12
1643654822.3,-77.09
1645008460.2,-76.64
1646362098.1,-76.71
1647715736.0,-76.52
1649069373.9,-76.43
1650423011.8,-77.09
1651776649.7,-77.35
1653130287.6,-76.44
1654483925.5,-77.36
1655837563.5,-77.21
1657191201.4,-76.28
1658544839.3,-76.83
1659898477.2,-76.22
1661252115.1,-77.22
1662605753.0,-75.81
1663959390.9,-76.41
1665313028.8,-76.10
1666666666.7,-76.38
1668020304.6,-77.50
1669373942.5,-77.13
1670727580.4,-76.48
1672081218.3,-76.77
1673434856.2,-76.15
1674788494.1,-76.59
1676142132.0,-75.45
1677495769.9,-75.42
1678849407.8,-76.55
1680203045.7,-76.88
1681556683.6,-76.71
1682910321.5,-76.82
1684263959.4,-76.50
1685617597.3,-77.09
1686971235.2,-76.48
1688324873.1,-76.74
1689678511.0,-75.40
1691032148.9,-76.76
1692385786.8,-76.42
1693739424.7,-77.19
1695093062.6,-76.88
1696446700.5,-76.18
1697800338.4,-76.88
1699153976.3,-76.53
1700507614.2,-76.67
1701861252.1,-76.28
1703214890.0,-77.08
1704568527.9,-77.08
1705922165.8,-75.74
1707275803.7,-75.59
1708629441.6,-75.87
1709983079.5,-73.49
1711336717.4,-63.85
1712690355.3,-65.96
1714043993.2,-75.27
1715397631.1,-57.98
1716751269.0,-48.23
1718104906.9,-50.73
1719458544.8,-52.85
1720812182.7,-42.01
1722165820.6,-43.90
1723519458.5,-51.39
1724873096.4,-39.00
1726226734.3,-36.67
1727580372.3,-39.85
1728934010.2,-49.13
1730287648.1,-61.46
1731641286.0,-76.50
1732994923.9,-59.47
1734348561.8,-54.98
1735702199.7,-58.53
1737055837.6,-67.83
1738409475.5,-75.11
1739763113.4,-76.28
1741116751.3,-75.90
1742470389.2,-75.06
1743824027.1,-77.06
1745177665.0,-75.82
1746531302.9,-76.53
1747884940.8,-76.15
1749238578.7,-76.59
1750592216.6,-76.22
1751945854.5,-76.49
1753299492.4,-76.33
1754653130.3,-71.73
1756006768.2,-73.45
1757360406.1,-76.55
1758714044.0,-76.41
1760067681.9,-76.04
1761421319.8,-75.91
1762774957.7,-76.36
1764128595.6,-76.42
1765482233.5,-76.01
1766835871.4,-76.14
1768189509.3,-75.57
1769543147.2,-64.80
1770896785.1,-48.61
1772250423.0,-48.48
1773604060.9,-54.50
1774957698.8,-65.69
1776311336.7,-76.42
1777664974.6,-75.04
1779018612.5,-75.89
1780372250.4,-76.13
1781725888.3,-75.19
1783079526.2,-75.43
1784433164.1,-76.51
1785786802.0,-75.30
1787140439.9,-75.14
1788494077.8,-76.10
1789847715.7,-77.37
1791201353.6,-75.51
1792554991.5,-74.64
1793908629.4,-76.18
1795262267.3,-76.43
1796615905.2,-76.26
1797969543.1,-76.30
1799323181.0,-75.17
1800676819.0,-75.70
1802030456.9,-75.86
1803384094.8,-76.05
1804737732.7,-70.39
1806091370.6,-69.65
1807445008.5,-68.02
1808798646.4,-70.53
1810152284.3,-69.34
1811505922.2,-61.10
1812859560.1,-60.58
1814213198.0,-65.66
1815566835.9,-67.41
1816920473.8,-65.47
1818274111.7,-63.37
1819627749.6,-63.59
1820981387.5,-65.62
1822335025.4,-68.00
1823688663.3,-71.91
1825042301.2,-71.75
1826395939.1,-71.39
1827749577.0,-70.78
1829103214.9,-72.47
1830456852.8,-70.93
1831810490.7,-72.04
1833164128.6,-71.94
1834517766.5,-69.63
1835871404.4,-69.64
1837225042.3,-68.29
1838578680.2,-72.43
1839932318.1,-75.66
1841285956.0,-75.79
1842639593.9,-75.76
1843993231.8,-75.65
1845346869.7,-76.34
1846700507.6,-73.81
1848054145.5,-73.31
1849407783.4,-62.80
1850761421.3,-56.77
1852115059.2,-57.85
1853468697.1,-56.37
1854822335.0,-51.96
1856175972.9,-50.07
1857529610.8,-47.01
1858883248.7,-46.68
1860236886.6,-49.16
1861590524.5,-48.92
1862944162.4,-50.84
1864297800.3,-54.12
1865651438.2,-55.73
1867005076.1,-55.32
1868358714.0,-55.87
1869712351.9,-67.88
1871065989.8,-75.85
1872419627.7,-73.42
1873773265.7,-50.18
1875126903.6,-43.31
1876480541.5,-42.57
1877834179.4,-41.80
1879187817.3,-51.48
1880541455.2,-67.85
1881895093.1,-69.89
1883248731.0,-75.33
1884602368.9,-75.82
1885956006.8,-74.56
1887309644.7,-74.29
1888663282.6,-75.85
1890016920.5,-74.25
1891370558.4,-75.11
1892724196.3,-75.54
1894077834.2,-75.54
1895431472.1,-75.18
1896785110.0,-73.68
1898138747.9,-74.95
1899492385.8,-76.13
1900846023.7,-75.28
1902199661.6,-76.37
1903553299.5,-75.31
1904906937.4,-75.69
1906260575.3,-74.24
1907614213.2,-76.51
1908967851.1,-75.53
1910321489.0,-74.67
1911675126.9,-75.07
1913028764.8,-75.08
1914382402.7,-74.80
1915736040.6,-74.29
1917089678.5,-73.52
1918443316.4,-75.11
1919796954.3,-75.66
1921150592.2,-74.25
1922504230.1,-73.84
1923857868.0,-75.86
1925211505.9,-76.01
1926565143.8,-74.56
1927918781.7,-74.89
1929272419.6,-75.53
1930626057.5,-74.44
1931979695.4,-75.79
1933333333.3,-76.00
1934686971.2,-75.06
1936040609.1,-75.08
1937394247.0,-74.92
1938747884.9,-75.05
1940101522.8,-74.54
1941455160.7,-76.47
1942808798.6,-75.27
1944162436.5,-74.83
1945516074.5,-75.78
1946869712.4,-76.35
1948223350.3,-75.70
1949576988.2,-75.51
1950930626.1,-75.57
1952284264.0,-75.79
1953637901.9,-75.20
1954991539.8,-75.34
1956345177.7,-74.68
1957698815.6,-74.59
1959052453.5,-75.05
1960406091.4,-75.95
1961759729.3,-74.92
1963113367.2,-75.62
1964467005.1,-75.67
1965820643.0,-75.96
1967174280.9,-74.82
1968527918.8,-75.22
1969881556.7,-76.14
1971235194.6,-75.08
1972588832.5,-75.46
1973942470.4,-74.96
1975296108.3,-75.22
1976649746.2,-76.52
1978003384.1,-75.15
1979357022.0,-74.93
1980710659.9,-76.26
1982064297.8,-75.43
1983417935.7,-75.42
1984771573.6,-73.77
1986125211.5,-75.97
1987478849.4,-75.99
1988832487.3,-75.96
1990186125.2,-75.29
1991539763.1,-75.27
1992893401.0,-75.63
1994247038.9,-75.40
1995600676.8,-75.46
1996954314.7,-74.99
1998307952.6,-74.93
1999661590.5,-76.99
2001015228.4,-75.57
2002368866.3,-74.80
2003722504.2,-75.37
2005076142.1,-75.92
2006429780.0,-75.35
2007783417.9,-74.42
2009137055.8,-75.92
2010490693.7,-76.13
2011844331.6,-74.95
2013197969.5,-75.14
2014551607.4,-75.97
2015905245.3,-75.26
2017258883.2,-74.86
2018612521.2,-75.97
2019966159.1,-76.39
2021319797.0,-74.98
2022673434.9,-75.91
2024027072.8,-75.52
2025380710.7,-76.04
2026734348.6,-75.74
2028087986.5,-76.22
2029441624.4,-75.84
2030795262.3,-75.98
2032148900.2,-75.31
2033502538.1,-75.75
2034856176.0,-75.38
2036209813.9,-75.57
2037563451.8,-75.84
2038917089.7,-75.73
2040270727.6,-76.16
2041624365.5,-75.56
2042978003.4,-75.27
2044331641.3,-75.73
2045685279.2,-75.99
2047038917.1,-75.38
2048392555.0,-76.03
2049746192.9,-74.42
2051099830.8,-76.21
2052453468.7,-76.20
2053807106.6,-74.88
2055160744.5,-75.30
2056514382.4,-75.68
2057868020.3,-75.09
2059221658.2,-75.64
2060575296.1,-75.05
2061928934.0,-75.31
2063282571.9,-75.23
2064636209.8,-74.61
2065989847.7,-76.54
2067343485.6,-75.90
2068697123.5,-75.46
2070050761.4,-75.78
2071404399.3,-75.03
2072758037.2,-75.37
2074111675.1,-75.92
2075465313.0,-74.38
2076818950.9,-75.09
2078172588.8,-75.50
2079526226.7,-75.73
2080879864.6,-75.86
2082233502.5,-75.18
2083587140.4,-74.91
2084940778.3,-74.43
2086294416.2,-76.18
2087648054.1,-75.41
2089001692.0,-74.02
2090355329.9,-75.58
2091708967.9,-75.27
2093062605.8,-74.94
2094416243.7,-75.15
2095769881.6,-73.88
2097123519.5,-73.49
2098477157.4,-75.28
2099830795.3,-75.93
2101184433.2,-73.17
2102538071.1,-75.35
2103891709.0,-74.58
2105245346.9,-75.82
2106598984.8,-75.04
2107952622.7,-74.54
2109306260.6,-60.90
2110659898.5,-60.44
2112013536.4,-57.66
2113367174.3,-58.57
2114720812.2,-56.58
2116074450.1,-54.29
2117428088.0,-54.19
2118781725.9,-55.10
2120135363.8,-62.94
2121489001.7,-64.14
2122842639.6,-62.53
2124196277.5,-68.14
2125549915.4,-67.03
2126903553.3,-66.20
2128257191.2,-63.16
2129610829.1,-66.66
2130964467.0,-64.68
2132318104.9,-61.76
2133671742.8,-60.57
2135025380.7,-62.39
2136379018.6,-65.12
2137732656.5,-62.39
2139086294.4,-63.26
2140439932.3,-72.80
2141793570.2,-75.76
2143147208.1,-74.90
2144500846.0,-69.31
2145854483.9,-66.89
2147208121.8,-66.36
2148561759.7,-66.09
2149915397.6,-72.48
2151269035.5,-71.64
2152622673.4,-74.08
2153976311.3,-74.58
2155329949.2,-72.24
2156683587.1,-73.80
2158037225.0,-74.22
2159390862.9,-75.34
2160744500.8,-74.49
2162098138.7,-73.80
2163451776.6,-75.51
2164805414.6,-74.89
2166159052.5,-72.90
2167512690.4,-74.17
2168866328.3,-74.41
2170219966.2,-75.22
2171573604.1,-75.73
2172927242.0,-74.26
2174280879.9,-72.87
2175634517.8,-75.29
2176988155.7,-75.48
2178341793.6,-75.79
2179695431.5,-74.62
2181049069.4,-76.37
2182402707.3,-75.66
2183756345.2,-75.74
2185109983.1,-76.25
2186463621.0,-75.97
2187817258.9,-75.33
2189170896.8,-75.10
2190524534.7,-76.19
2191878172.6,-75.58
2193231810.5,-75.74
2194585448.4,-75.75
2195939086.3,-75.09
2197292724.2,-75.88
2198646362.1,-74.54
2200000000.0,-74.54
