Frequency in Hz,Power in dBm
991201353.6,-77.25
992554991.5,-77.65
993908629.4,-77.72
995262267.3,-76.92
996615905.2,-76.04
997969543.1,-76.17
999323181.0,-76.02
1000676819.0,-77.40
1002030456.9,-76.51
1003384094.8,-77.66
1004737732.7,-76.70
1006091370.6,-76.94
1007445008.5,-77.90
1008798646.4,-77.23
1010152284.3,-75.97
1011505922.2,-76.08
1012859560.1,-76.90
1014213198.0,-77.28
1015566835.9,-77.14
1016920473.8,-75.89
1018274111.7,-76.37
1019627749.6,-77.42
1020981387.5,-75.87
1022335025.4,-77.02
1023688663.3,-77.49
1025042301.2,-76.66
1026395939.1,-78.03
1027749577.0,-77.96
1029103214.9,-77.22
1030456852.8,-77.80
1031810490.7,-77.82
1033164128.6,-76.87
1034517766.5,-77.95
1035871404.4,-76.44
1037225042.3,-78.19
1038578680.2,-77.98
1039932318.1,-77.36
1041285956.0,-76.88
1042639593.9,-76.58
1043993231.8,-78.00
1045346869.7,-77.11
1046700507.6,-77.26
1048054145.5,-77.25
1049407783.4,-77.16
1050761421.3,-77.81
1052115059.2,-77.14
1053468697.1,-77.47
1054822335.0,-76.14
1056175972.9,-77.87
1057529610.8,-77.39
1058883248.7,-77.52
1060236886.6,-77.60
1061590524.5,-75.74
1062944162.4,-77.76
1064297800.3,-77.25
1065651438.2,-78.14
1067005076.1,-76.97
1068358714.0,-76.83
1069712351.9,-77.30
1071065989.8,-77.76
1072419627.7,-78.62
1073773265.7,-76.85
1075126903.6,-76.35
1076480541.5,-78.23
1077834179.4,-76.83
1079187817.3,-77.88
1080541455.2,-77.95
1081895093.1,-77.89
1083248731.0,-77.71
1084602368.9,-78.25
1085956006.8,-77.02
1087309644.7,-76.86
1088663282.6,-70.25
1090016920.5,-67.50
1091370558.4,-72.84
1092724196.3,-77.19
1094077834.2,-77.39
1095431472.1,-77.31
1096785110.0,-77.99
1098138747.9,-78.40
1099492385.8,-77.68
1100846023.7,-77.51
1102199661.6,-77.50
1103553299.5,-78.19
1104906937.4,-76.88
1106260575.3,-77.74
1107614213.2,-77.30
1108967851.1,-76.00
1110321489.0,-78.80
1111675126.9,-79.14
1113028764.8,-75.77
1114382402.7,-78.11
1115736040.6,-77.08
1117089678.5,-78.01
1118443316.4,-76.07
1119796954.3,-77.71
1121150592.2,-78.48
1122504230.1,-76.33
1123857868.0,-77.29
1125211505.9,-77.76
1126565143.8,-78.35
1127918781.7,-76.42
1129272419.6,-78.08
1130626057.5,-77.65
1131979695.4,-76.48
1133333333.3,-78.56
1134686971.2,-78.39
1136040609.1,-76.98
1137394247.0,-77.81
1138747884.9,-77.33
1140101522.8,-77.11
1141455160.7,-78.20
1142808798.6,-78.05
1144162436.5,-77.88
1145516074.5,-78.02
1146869712.4,-78.02
1148223350.3,-77.44
1149576988.2,-78.09
1150930626.1,-77.23
1152284264.0,-77.76
1153637901.9,-78.16
1154991539.8,-77.91
1156345177.7,-77.52
1157698815.6,-78.16
1159052453.5,-77.95
1160406091.4,-77.76
1161759729.3,-77.70
1163113367.2,-77.94
1164467005.1,-77.85
1165820643.0,-76.39
1167174280.9,-77.67
1168527918.8,-78.05
1169881556.7,-77.24
1171235194.6,-77.35
1172588832.5,-76.00
1173942470.4,-78.24
1175296108.3,-77.85
1176649746.2,-76.27
1178003384.1,-78.00
1179357022.0,-77.64
1180710659.9,-78.59
1182064297.8,-76.82
1183417935.7,-77.93
1184771573.6,-77.15
1186125211.5,-77.62
1187478849.4,-77.43
1188832487.3,-75.68
1190186125.2,-78.02
1191539763.1,-77.56
1192893401.0,-76.26
1194247038.9,-78.45
1195600676.8,-77.55
1196954314.7,-77.00
1198307952.6,-77.50
1199661590.5,-75.91
1201015228.4,-77.72
1202368866.3,-76.10
1203722504.2,-77.01
1205076142.1,-78.08
1206429780.0,-76.53
1207783417.9,-76.67
1209137055.8,-77.80
1210490693.7,-78.06
1211844331.6,-77.82
1213197969.5,-74.72
1214551607.4,-75.10
1215905245.3,-75.67
1217258883.2,-75.46
1218612521.2,-76.04
1219966159.1,-76.94
1221319797.0,-76.43
1222673434.9,-77.58
1224027072.8,-77.48
1225380710.7,-77.05
1226734348.6,-77.94
1228087986.5,-77.00
1229441624.4,-78.08
1230795262.3,-77.74
1232148900.2,-76.35
1233502538.1,-77.68
1234856176.0,-78.21
1236209813.9,-75.78
1237563451.8,-77.96
1238917089.7,-77.78
1240270727.6,-78.36
1241624365.5,-77.55
1242978003.4,-78.10
1244331641.3,-76.48
1245685279.2,-76.94
1247038917.1,-76.96
1248392555.0,-76.85
1249746192.9,-77.64
1251099830.8,-78.58
1252453468.7,-76.81
1253807106.6,-78.11
1255160744.5,-76.96
1256514382.4,-76.89
1257868020.3,-78.54
1259221658.2,-77.14
1260575296.1,-78.72
1261928934.0,-77.86
1263282571.9,-77.40
1264636209.8,-78.25
1265989847.7,-77.84
1267343485.6,-77.99
1268697123.5,-77.56
1270050761.4,-76.93
1271404399.3,-77.33
1272758037.2,-77.70
1274111675.1,-77.55
1275465313.0,-77.63
1276818950.9,-77.80
1278172588.8,-76.58
1279526226.7,-76.24
1280879864.6,-78.25
1282233502.5,-77.56
1283587140.4,-77.09
1284940778.3,-77.54
1286294416.2,-77.80
1287648054.1,-75.38
1289001692.0,-77.36
1290355329.9,-77.82
1291708967.9,-77.97
1293062605.8,-76.79
1294416243.7,-78.33
1295769881.6,-78.34
1297123519.5,-79.31
1298477157.4,-77.78
1299830795.3,-76.79
1301184433.2,-77.70
1302538071.1,-77.70
1303891709.0,-77.67
1305245346.9,-77.88
1306598984.8,-77.38
1307952622.7,-78.43
1309306260.6,-77.74
1310659898.5,-77.58
1312013536.4,-77.87
1313367174.3,-75.94
1314720812.2,-77.45
1316074450.1,-78.14
1317428088.0,-77.19
1318781725.9,-78.22
1320135363.8,-78.27
1321489001.7,-78.21
1322842639.6,-76.81
1324196277.5,-77.41
1325549915.4,-77.02
1326903553.3,-78.34
1328257191.2,-78.25
1329610829.1,-77.17
1330964467.0,-77.12
1332318104.9,-77.91
1333671742.8,-77.31
1335025380.7,-78.34
1336379018.6,-76.42
1337732656.5,-77.02
1339086294.4,-76.35
1340439932.3,-78.04
1341793570.2,-76.19
1343147208.1,-75.99
1344500846.0,-76.49
1345854483.9,-76.53
1347208121.8,-76.44
1348561759.7,-75.93
1349915397.6,-77.45
1351269035.5,-77.38
1352622673.4,-77.72
1353976311.3,-76.81
1355329949.2,-77.59
1356683587.1,-77.54
1358037225.0,-77.72
1359390862.9,-76.63
1360744500.8,-77.57
1362098138.7,-77.91
1363451776.6,-77.50
1364805414.6,-76.47
1366159052.5,-77.51
1367512690.4,-76.25
1368866328.3,-77.33
1370219966.2,-77.46
1371573604.1,-77.86
1372927242.0,-77.48
1374280879.9,-77.90
1375634517.8,-77.74
1376988155.7,-77.44
1378341793.6,-76.23
1379695431.5,-77.30
1381049069.4,-75.19
1382402707.3,-76.90
1383756345.2,-77.07
1385109983.1,-78.05
1386463621.0,-76.77
1387817258.9,-77.94
1389170896.8,-78.24
1390524534.7,-77.83
1391878172.6,-77.17
1393231810.5,-77.85
1394585448.4,-77.31
1395939086.3,-77.02
1397292724.2,-76.76
1398646362.1,-76.66
1400000000.0,-77.12
1401353637.9,-77.04
1402707275.8,-76.95
1404060913.7,-76.07
1405414551.6,-76.53
1406768189.5,-76.66
1408121827.4,-76.90
1409475465.3,-76.85
1410829103.2,-77.72
1412182741.1,-77.51
1413536379.0,-77.12
1414890016.9,-77.21
1416243654.8,-77.19
1417597292.7,-78.15
1418950930.6,-76.81
1420304568.5,-77.55
1421658206.4,-78.09
1423011844.3,-77.01
1424365482.2,-77.23
1425719120.1,-77.59
1427072758.0,-76.65
1428426395.9,-76.90
1429780033.8,-76.68
1431133671.7,-78.29
1432487309.6,-76.64
1433840947.5,-76.59
1435194585.4,-77.11
1436548223.4,-77.87
1437901861.3,-77.70
1439255499.2,-75.18
1440609137.1,-76.68
1441962775.0,-77.68
1443316412.9,-76.65
1444670050.8,-76.01
1446023688.7,-76.81
1447377326.6,-77.34
1448730964.5,-75.90
1450084602.4,-77.68
1451438240.3,-75.76
1452791878.2,-77.69
1454145516.1,-77.01
1455499154.0,-77.37
1456852791.9,-77.04
1458206429.8,-76.90
1459560067.7,-77.45
1460913705.6,-76.49
1462267343.5,-77.48
1463620981.4,-77.62
1464974619.3,-77.22
1466328257.2,-77.43
1467681895.1,-77.49
1469035533.0,-77.37
1470389170.9,-77.36
1471742808.8,-77.46
1473096446.7,-76.88
1474450084.6,-76.82
1475803722.5,-76.88
1477157360.4,-78.04
1478510998.3,-77.59
1479864636.2,-76.84
1481218274.1,-78.73
1482571912.0,-78.52
1483925549.9,-78.07
1485279187.8,-78.02
1486632825.7,-76.12
1487986463.6,-76.25
1489340101.5,-76.99
1490693739.4,-77.81
1492047377.3,-76.98
1493401015.2,-76.45
1494754653.1,-76.10
1496108291.0,-77.25
1497461928.9,-77.47
1498815566.8,-77.19
1500169204.7,-76.89
1501522842.6,-77.69
1502876480.5,-76.78
1504230118.4,-77.05
1505583756.3,-77.83
1506937394.2,-77.19
1508291032.1,-76.84
1509644670.1,-77.74
1510998308.0,-76.02
1512351945.9,-76.47
1513705583.8,-77.49
1515059221.7,-77.57
1516412859.6,-76.82
1517766497.5,-76.34
1519120135.4,-78.04
1520473773.3,-77.45
1521827411.2,-76.41
1523181049.1,-76.82
1524534687.0,-76.60
1525888324.9,-77.34
1527241962.8,-76.99
1528595600.7,-77.39
1529949238.6,-77.34
1531302876.5,-76.99
1532656514.4,-78.56
1534010152.3,-76.83
1535363790.2,-76.14
1536717428.1,-77.20
1538071066.0,-77.48
1539424703.9,-76.16
1540778341.8,-77.13
1542131979.7,-77.80
1543485617.6,-75.89
1544839255.5,-77.01
1546192893.4,-76.50
1547546531.3,-77.55
1548900169.2,-76.70
1550253807.1,-76.79
1551607445.0,-77.35
1552961082.9,-77.67
1554314720.8,-77.00
1555668358.7,-76.73
1557021996.6,-78.03
1558375634.5,-77.23
1559729272.4,-76.54
1561082910.3,-76.98
1562436548.2,-77.53
1563790186.1,-77.72
1565143824.0,-76.93
1566497461.9,-75.93
1567851099.8,-78.04
1569204737.7,-77.35
1570558375.6,-76.82
1571912013.5,-76.52
1573265651.4,-76.97
1574619289.3,-75.44
1575972927.2,-76.74
1577326565.1,-77.33
1578680203.0,-76.05
1580033840.9,-76.08
1581387478.8,-76.79
1582741116.8,-76.90
1584094754.7,-76.52
1585448392.6,-77.35
1586802030.5,-76.15
1588155668.4,-77.28
1589509306.3,-77.31
1590862944.2,-77.77
1592216582.1,-77.43
1593570220.0,-77.51
1594923857.9,-77.15
1596277495.8,-77.08
1597631133.7,-76.64
1598984771.6,-76.17
1600338409.5,-77.21
1601692047.4,-76.97
1603045685.3,-76.05
1604399323.2,-74.72
1605752961.1,-77.17
1607106599.0,-76.76
1608460236.9,-77.39
1609813874.8,-77.69
1611167512.7,-77.26
1612521150.6,-77.69
1613874788.5,-77.20
1615228426.4,-77.22
1616582064.3,-76.84
1617935702.2,-76.27
1619289340.1,-75.91
1620642978.0,-77.35
1621996615.9,-76.83
1623350253.8,-77.43
1624703891.7,-77.51
1626057529.6,-76.64
1627411167.5,-77.99
1628764805.4,-76.02
1630118443.3,-76.64
1631472081.2,-76.46
1632825719.1,-76.91
1634179357.0,-76.94
1635532994.9,-76.83
1636886632.8,-77.06
1638240270.7,-76.26
1639593908.6,-76.80
1640947546.5,-77.01
1642301184.4,-75.93
1643654822.3,-76.85
1645008460.2,-77.07
1646362098.1,-76.97
1647715736.0,-77.48
1649069373.9,-77.33
1650423011.8,-76.12
1651776649.7,-77.02
1653130287.6,-75.96
1654483925.5,-75.65
1655837563.5,-77.25
1657191201.4,-77.69
1658544839.3,-76.74
1659898477.2,-75.90
1661252115.1,-76.14
1662605753.0,-77.49
1663959390.9,-76.81
1665313028.8,-77.16
1666666666.7,-76.29
1668020304.6,-76.82
1669373942.5,-75.96
1670727580.4,-77.17
1672081218.3,-74.83
1673434856.2,-76.32
1674788494.1,-76.69
1676142132.0,-76.32
1677495769.9,-76.31
