Frequency in Hz,Power in dBm
732656514.4,-75.08
734010152.3,-75.61
735363790.2,-73.05
736717428.1,-73.86
738071066.0,-74.65
739424703.9,-75.56
740778341.8,-74.91
742131979.7,-74.90
743485617.6,-75.00
744839255.5,-76.00
746192893.4,-74.85
747546531.3,-75.49
748900169.2,-75.54
750253807.1,-75.65
751607445.0,-75.53
752961082.9,-74.62
754314720.8,-75.19
755668358.7,-74.95
757021996.6,-75.14
758375634.5,-75.07
759729272.4,-74.77
761082910.3,-75.71
762436548.2,-74.78
763790186.1,-75.42
765143824.0,-73.99
766497461.9,-75.49
767851099.8,-69.86
769204737.7,-70.15
770558375.6,-71.96
771912013.5,-65.70
773265651.4,-69.15
774619289.3,-66.09
775972927.2,-63.58
777326565.1,-53.01
778680203.0,-45.97
780033840.9,-47.36
781387478.8,-51.09
782741116.8,-46.79
784094754.7,-46.00
785448392.6,-45.49
786802030.5,-47.34
788155668.4,-52.57
789509306.3,-63.66
790862944.2,-55.08
792216582.1,-52.87
793570220.0,-52.97
794923857.9,-52.60
796277495.8,-51.38
797631133.7,-50.21
798984771.6,-50.67
800338409.5,-51.50
801692047.4,-49.47
803045685.3,-49.20
804399323.2,-50.73
805752961.1,-50.99
807106599.0,-54.20
808460236.9,-51.81
809813874.8,-53.26
811167512.7,-50.06
812521150.6,-46.66
813874788.5,-46.12
815228426.4,-46.27
816582064.3,-46.53
817935702.2,-48.59
819289340.1,-48.55
820642978.0,-54.91
821996615.9,-66.79
823350253.8,-71.40
824703891.7,-74.17
826057529.6,-75.49
827411167.5,-74.15
828764805.4,-75.83
830118443.3,-74.42
831472081.2,-74.55
832825719.1,-74.66
834179357.0,-75.09
835532994.9,-74.17
836886632.8,-75.36
838240270.7,-75.41
839593908.6,-74.91
840947546.5,-74.13
842301184.4,-74.14
843654822.3,-74.81
845008460.2,-73.89
846362098.1,-75.78
847715736.0,-74.83
849069373.9,-71.19
850423011.8,-70.17
851776649.7,-75.14
853130287.6,-75.09
854483925.5,-75.12
855837563.5,-74.56
857191201.4,-74.86
858544839.3,-74.39
859898477.2,-74.86
861252115.1,-75.93
862605753.0,-74.97
863959390.9,-75.60
865313028.8,-72.77
866666666.7,-72.27
868020304.6,-74.33
869373942.5,-74.74
870727580.4,-75.86
872081218.3,-74.21
873434856.2,-74.91
874788494.1,-74.07
876142132.0,-75.17
877495769.9,-74.87
878849407.8,-74.10
880203045.7,-75.66
881556683.6,-74.32
882910321.5,-75.55
884263959.4,-74.83
885617597.3,-74.09
886971235.2,-74.67
888324873.1,-75.63
889678511.0,-75.44
891032148.9,-74.65
892385786.8,-75.92
893739424.7,-74.49
895093062.6,-74.50
896446700.5,-75.42
897800338.4,-74.41
899153976.3,-75.62
900507614.2,-76.02
901861252.1,-75.35
903214890.0,-75.72
904568527.9,-23.41
905922165.8,-14.46
907275803.7,-15.27
908629441.6,-26.50
909983079.5,-35.46
911336717.4,-65.33
912690355.3,-75.53
914043993.2,-74.84
915397631.1,-74.35
916751269.0,-74.28
918104906.9,-74.91
919458544.8,-76.01
920812182.7,-75.12
922165820.6,-70.80
923519458.5,-67.54
924873096.4,-51.20
926226734.3,-49.97
927580372.3,-49.42
928934010.2,-47.39
930287648.1,-52.65
931641286.0,-48.25
932994923.9,-48.82
934348561.8,-49.10
935702199.7,-46.46
937055837.6,-46.74
938409475.5,-47.11
939763113.4,-49.13
941116751.3,-57.17
942470389.2,-58.09
943824027.1,-58.74
945177665.0,-63.11
946531302.9,-54.76
947884940.8,-50.09
949238578.7,-51.79
950592216.6,-58.14
951945854.5,-60.75
953299492.4,-64.29
954653130.3,-68.51
956006768.2,-68.44
957360406.1,-65.58
958714044.0,-63.26
960067681.9,-63.83
961421319.8,-71.23
962774957.7,-75.89
964128595.6,-76.30
965482233.5,-76.21
966835871.4,-74.97
968189509.3,-75.81
969543147.2,-76.72
970896785.1,-74.45
972250423.0,-76.19
973604060.9,-75.05
974957698.8,-76.74
976311336.7,-77.18
977664974.6,-76.43
979018612.5,-76.26
980372250.4,-76.31
981725888.3,-75.98
983079526.2,-76.19
984433164.1,-76.19
985786802.0,-76.70
987140439.9,-75.80
988494077.8,-76.26
989847715.7,-76.39
991201353.6,-77.28
992554991.5,-77.00
993908629.4,-77.72
995262267.3,-76.46
996615905.2,-75.31
997969543.1,-76.98
999323181.0,-76.54
1000676819.0,-77.40
1002030456.9,-78.33
1003384094.8,-77.43
1004737732.7,-78.04
1006091370.6,-77.50
1007445008.5,-77.05
1008798646.4,-77.80
1010152284.3,-78.14
1011505922.2,-77.02
1012859560.1,-78.21
1014213198.0,-77.71
1015566835.9,-78.77
1016920473.8,-78.14
1018274111.7,-76.94
1019627749.6,-77.90
1020981387.5,-77.89
1022335025.4,-76.63
1023688663.3,-76.07
1025042301.2,-77.69
1026395939.1,-77.48
1027749577.0,-77.99
1029103214.9,-77.55
1030456852.8,-77.52
1031810490.7,-77.79
1033164128.6,-76.78
1034517766.5,-77.83
1035871404.4,-78.49
1037225042.3,-77.90
1038578680.2,-77.65
1039932318.1,-77.66
1041285956.0,-77.72
1042639593.9,-77.59
1043993231.8,-77.80
1045346869.7,-77.60
1046700507.6,-78.33
1048054145.5,-77.77
1049407783.4,-77.75
1050761421.3,-77.69
1052115059.2,-77.62
1053468697.1,-77.55
1054822335.0,-77.98
1056175972.9,-77.76
1057529610.8,-77.37
1058883248.7,-77.80
1060236886.6,-77.69
1061590524.5,-78.09
1062944162.4,-77.22
1064297800.3,-77.97
1065651438.2,-78.15
1067005076.1,-77.78
1068358714.0,-77.66
1069712351.9,-77.61
1071065989.8,-76.89
1072419627.7,-77.61
1073773265.7,-77.75
1075126903.6,-78.35
1076480541.5,-78.11
1077834179.4,-78.44
1079187817.3,-77.84
1080541455.2,-79.41
1081895093.1,-78.21
1083248731.0,-77.51
1084602368.9,-77.57
1085956006.8,-77.92
1087309644.7,-77.59
1088663282.6,-78.69
1090016920.5,-77.66
1091370558.4,-76.19
1092724196.3,-77.00
1094077834.2,-77.19
1095431472.1,-77.41
1096785110.0,-78.11
1098138747.9,-76.42
1099492385.8,-77.59
1100846023.7,-78.28
1102199661.6,-78.09
1103553299.5,-75.98
1104906937.4,-76.99
1106260575.3,-77.66
1107614213.2,-77.97
1108967851.1,-77.84
1110321489.0,-77.87
1111675126.9,-78.15
1113028764.8,-77.74
1114382402.7,-77.47
1115736040.6,-78.16
1117089678.5,-77.90
1118443316.4,-77.38
1119796954.3,-78.04
1121150592.2,-77.42
1122504230.1,-77.69
1123857868.0,-76.82
1125211505.9,-77.59
1126565143.8,-78.37
1127918781.7,-76.70
1129272419.6,-77.46
1130626057.5,-76.56
1131979695.4,-78.01
1133333333.3,-77.97
1134686971.2,-77.42
1136040609.1,-77.18
1137394247.0,-78.83
1138747884.9,-78.08
1140101522.8,-78.49
1141455160.7,-78.03
1142808798.6,-77.88
1144162436.5,-78.19
1145516074.5,-76.94
1146869712.4,-78.33
1148223350.3,-77.00
1149576988.2,-78.49
1150930626.1,-77.18
1152284264.0,-77.11
1153637901.9,-76.71
1154991539.8,-78.29
1156345177.7,-77.57
1157698815.6,-78.32
1159052453.5,-77.87
1160406091.4,-76.84
1161759729.3,-76.36
1163113367.2,-78.25
1164467005.1,-77.35
1165820643.0,-76.66
1167174280.9,-78.00
1168527918.8,-77.01
1169881556.7,-78.34
1171235194.6,-76.90
1172588832.5,-77.49
1173942470.4,-78.08
1175296108.3,-78.41
1176649746.2,-77.18
1178003384.1,-78.85
1179357022.0,-77.13
1180710659.9,-75.98
1182064297.8,-77.07
1183417935.7,-76.65
1184771573.6,-77.93
1186125211.5,-76.40
1187478849.4,-76.92
1188832487.3,-77.11
1190186125.2,-76.29
1191539763.1,-78.29
1192893401.0,-77.64
1194247038.9,-78.20
1195600676.8,-78.47
1196954314.7,-77.36
1198307952.6,-77.64
1199661590.5,-78.61
1201015228.4,-77.74
1202368866.3,-78.31
1203722504.2,-76.32
1205076142.1,-77.11
1206429780.0,-77.24
1207783417.9,-77.55
1209137055.8,-76.71
1210490693.7,-77.66
1211844331.6,-77.96
1213197969.5,-77.80
1214551607.4,-77.86
1215905245.3,-77.89
1217258883.2,-77.10
1218612521.2,-77.21
1219966159.1,-78.08
1221319797.0,-76.99
1222673434.9,-76.11
1224027072.8,-77.06
1225380710.7,-76.68
1226734348.6,-76.98
1228087986.5,-77.46
1229441624.4,-77.08
1230795262.3,-77.00
1232148900.2,-76.71
1233502538.1,-78.31
1234856176.0,-76.48
1236209813.9,-78.37
1237563451.8,-75.66
1238917089.7,-77.67
1240270727.6,-77.91
1241624365.5,-77.74
1242978003.4,-77.39
1244331641.3,-77.37
1245685279.2,-76.27
1247038917.1,-78.69
1248392555.0,-77.71
1249746192.9,-77.56
1251099830.8,-77.05
1252453468.7,-77.42
1253807106.6,-77.24
1255160744.5,-77.62
1256514382.4,-78.44
1257868020.3,-77.71
1259221658.2,-78.14
1260575296.1,-76.93
1261928934.0,-77.47
1263282571.9,-78.48
1264636209.8,-77.22
1265989847.7,-77.59
1267343485.6,-77.96
1268697123.5,-78.18
1270050761.4,-78.19
1271404399.3,-76.66
1272758037.2,-78.37
1274111675.1,-77.94
1275465313.0,-76.18
1276818950.9,-78.06
1278172588.8,-78.63
1279526226.7,-77.88
1280879864.6,-77.83
1282233502.5,-79.08
1283587140.4,-77.72
1284940778.3,-77.92
1286294416.2,-77.68
1287648054.1,-77.15
1289001692.0,-77.25
1290355329.9,-77.56
1291708967.9,-77.53
1293062605.8,-77.27
1294416243.7,-77.85
1295769881.6,-77.30
1297123519.5,-79.34
1298477157.4,-76.08
1299830795.3,-77.92
1301184433.2,-77.18
1302538071.1,-77.04
1303891709.0,-76.99
1305245346.9,-77.98
1306598984.8,-77.50
1307952622.7,-78.61
1309306260.6,-76.37
1310659898.5,-78.22
1312013536.4,-78.02
1313367174.3,-77.66
1314720812.2,-78.65
1316074450.1,-76.91
1317428088.0,-77.06
1318781725.9,-78.17
1320135363.8,-76.55
1321489001.7,-77.91
1322842639.6,-76.91
1324196277.5,-76.40
1325549915.4,-77.14
1326903553.3,-77.67
1328257191.2,-77.82
1329610829.1,-77.66
1330964467.0,-77.69
1332318104.9,-77.03
1333671742.8,-77.18
1335025380.7,-77.99
1336379018.6,-77.30
1337732656.5,-76.88
1339086294.4,-76.49
1340439932.3,-78.14
1341793570.2,-77.72
1343147208.1,-76.83
1344500846.0,-77.28
1345854483.9,-77.52
1347208121.8,-78.23
1348561759.7,-76.97
1349915397.6,-77.56
1351269035.5,-78.41
1352622673.4,-78.04
1353976311.3,-77.14
1355329949.2,-78.72
1356683587.1,-77.57
1358037225.0,-76.89
1359390862.9,-77.55
1360744500.8,-76.73
1362098138.7,-77.22
1363451776.6,-77.61
1364805414.6,-77.81
1366159052.5,-78.31
1367512690.4,-76.75
1368866328.3,-77.44
1370219966.2,-78.44
1371573604.1,-76.88
1372927242.0,-77.31
1374280879.9,-77.63
1375634517.8,-76.92
1376988155.7,-78.43
1378341793.6,-77.16
1379695431.5,-77.42
1381049069.4,-76.08
1382402707.3,-76.98
1383756345.2,-78.35
1385109983.1,-77.69
1386463621.0,-77.31
1387817258.9,-77.75
1389170896.8,-77.90
1390524534.7,-77.26
1391878172.6,-77.39
1393231810.5,-75.98
1394585448.4,-77.95
1395939086.3,-76.83
1397292724.2,-77.80
1398646362.1,-78.62
1400000000.0,-77.00
1401353637.9,-77.87
1402707275.8,-76.65
1404060913.7,-76.10
1405414551.6,-78.05
1406768189.5,-77.21
1408121827.4,-75.97
1409475465.3,-76.19
1410829103.2,-77.23
1412182741.1,-77.10
1413536379.0,-77.93
1414890016.9,-76.48
1416243654.8,-78.70
1417597292.7,-77.31
1418950930.6,-77.55
1420304568.5,-76.11
1421658206.4,-78.19
1423011844.3,-77.23
1424365482.2,-77.68
1425719120.1,-77.53
1427072758.0,-75.78
1428426395.9,-77.67
1429780033.8,-77.55
1431133671.7,-77.53
1432487309.6,-76.77
1433840947.5,-77.10
1435194585.4,-77.62
1436548223.4,-77.16
1437901861.3,-78.17
1439255499.2,-77.59
1440609137.1,-78.37
1441962775.0,-77.99
1443316412.9,-74.85
1444670050.8,-77.49
1446023688.7,-77.12
1447377326.6,-75.39
1448730964.5,-77.55
1450084602.4,-77.07
1451438240.3,-76.63
1452791878.2,-77.26
1454145516.1,-77.02
1455499154.0,-77.77
1456852791.9,-75.89
1458206429.8,-77.20
1459560067.7,-78.14
1460913705.6,-76.55
1462267343.5,-76.85
1463620981.4,-77.33
1464974619.3,-77.40
1466328257.2,-78.18
1467681895.1,-77.77
1469035533.0,-77.06
1470389170.9,-78.06
1471742808.8,-76.94
1473096446.7,-77.69
1474450084.6,-77.24
1475803722.5,-78.22
1477157360.4,-77.17
1478510998.3,-78.43
1479864636.2,-77.52
1481218274.1,-77.81
1482571912.0,-77.63
1483925549.9,-76.98
1485279187.8,-77.41
1486632825.7,-76.49
1487986463.6,-77.70
1489340101.5,-77.53
1490693739.4,-77.30
1492047377.3,-75.19
1493401015.2,-77.90
1494754653.1,-77.75
1496108291.0,-77.80
1497461928.9,-77.52
1498815566.8,-78.03
1500169204.7,-78.06
1501522842.6,-77.70
1502876480.5,-77.95
1504230118.4,-76.67
1505583756.3,-76.98
1506937394.2,-76.13
1508291032.1,-77.56
1509644670.1,-78.16
1510998308.0,-76.98
1512351945.9,-77.43
1513705583.8,-78.15
1515059221.7,-76.40
1516412859.6,-76.48
1517766497.5,-77.46
1519120135.4,-76.60
1520473773.3,-77.73
1521827411.2,-77.89
1523181049.1,-77.13
1524534687.0,-76.72
1525888324.9,-76.80
1527241962.8,-77.68
1528595600.7,-77.26
1529949238.6,-77.50
1531302876.5,-78.22
1532656514.4,-77.35
1534010152.3,-78.05
1535363790.2,-77.15
1536717428.1,-77.30
1538071066.0,-76.04
1539424703.9,-76.83
1540778341.8,-77.23
1542131979.7,-77.75
1543485617.6,-77.37
1544839255.5,-76.62
1546192893.4,-75.88
1547546531.3,-77.12
1548900169.2,-77.15
1550253807.1,-78.23
1551607445.0,-77.51
1552961082.9,-76.96
1554314720.8,-77.04
1555668358.7,-76.62
1557021996.6,-78.33
1558375634.5,-77.57
1559729272.4,-77.91
1561082910.3,-77.78
1562436548.2,-77.34
1563790186.1,-78.17
1565143824.0,-78.05
1566497461.9,-76.21
1567851099.8,-76.85
1569204737.7,-77.67
1570558375.6,-76.66
1571912013.5,-77.18
1573265651.4,-77.02
1574619289.3,-77.46
1575972927.2,-77.04
1577326565.1,-76.08
1578680203.0,-77.05
1580033840.9,-77.01
1581387478.8,-77.45
1582741116.8,-76.45
1584094754.7,-77.18
1585448392.6,-77.39
1586802030.5,-75.89
1588155668.4,-76.81
1589509306.3,-76.75
1590862944.2,-77.24
1592216582.1,-78.41
1593570220.0,-77.93
1594923857.9,-77.36
1596277495.8,-77.73
1597631133.7,-77.56
1598984771.6,-76.21
1600338409.5,-77.44
1601692047.4,-78.17
1603045685.3,-76.90
1604399323.2,-77.45
1605752961.1,-76.73
1607106599.0,-77.91
1608460236.9,-77.36
1609813874.8,-77.23
1611167512.7,-76.73
1612521150.6,-76.21
1613874788.5,-77.12
1615228426.4,-76.58
1616582064.3,-77.61
1617935702.2,-77.14
1619289340.1,-77.95
1620642978.0,-76.39
1621996615.9,-76.83
1623350253.8,-76.57
1624703891.7,-76.88
1626057529.6,-76.82
1627411167.5,-76.68
1628764805.4,-75.69
1630118443.3,-77.33
1631472081.2,-76.56
1632825719.1,-77.78
1634179357.0,-76.83
1635532994.9,-76.99
1636886632.8,-76.12
1638240270.7,-76.69
1639593908.6,-76.95
1640947546.5,-76.67
1642301184.4,-76.57
1643654822.3,-78.28
1645008460.2,-76.68
1646362098.1,-76.76
1647715736.0,-75.43
1649069373.9,-75.45
1650423011.8,-77.02
1651776649.7,-75.63
1653130287.6,-77.41
1654483925.5,-77.31
1655837563.5,-76.41
1657191201.4,-77.14
1658544839.3,-77.50
1659898477.2,-77.10
1661252115.1,-76.23
1662605753.0,-76.63
1663959390.9,-76.81
1665313028.8,-76.97
1666666666.7,-75.80
1668020304.6,-75.74
1669373942.5,-75.75
1670727580.4,-76.93
1672081218.3,-76.37
1673434856.2,-76.63
1674788494.1,-77.10
1676142132.0,-76.40
1677495769.9,-76.32
1678849407.8,-76.70
1680203045.7,-76.17
1681556683.6,-76.05
1682910321.5,-75.81
1684263959.4,-76.97
1685617597.3,-75.63
1686971235.2,-76.79
1688324873.1,-75.42
1689678511.0,-76.23
1691032148.9,-75.30
1692385786.8,-76.57
1693739424.7,-76.62
1695093062.6,-77.03
1696446700.5,-75.85
1697800338.4,-77.15
1699153976.3,-76.58
1700507614.2,-76.39
1701861252.1,-76.40
1703214890.0,-76.52
1704568527.9,-76.13
1705922165.8,-76.86
1707275803.7,-75.66
1708629441.6,-76.76
1709983079.5,-75.62
1711336717.4,-77.03
1712690355.3,-74.43
1714043993.2,-76.71
1715397631.1,-76.31
1716751269.0,-76.16
1718104906.9,-76.12
1719458544.8,-76.95
1720812182.7,-77.34
1722165820.6,-75.90
1723519458.5,-76.40
1724873096.4,-76.00
1726226734.3,-77.00
1727580372.3,-75.12
1728934010.2,-64.92
1730287648.1,-58.04
1731641286.0,-56.50
1732994923.9,-53.59
1734348561.8,-60.93
1735702199.7,-55.11
1737055837.6,-52.57
1738409475.5,-54.77
1739763113.4,-50.60
1741116751.3,-45.17
1742470389.2,-47.84
1743824027.1,-58.09
1745177665.0,-64.31
1746531302.9,-75.14
1747884940.8,-76.17
1749238578.7,-75.71
1750592216.6,-76.54
1751945854.5,-76.89
1753299492.4,-75.15
1754653130.3,-76.48
1756006768.2,-75.13
1757360406.1,-75.98
1758714044.0,-76.65
1760067681.9,-76.16
1761421319.8,-74.70
1762774957.7,-76.00
1764128595.6,-76.94
1765482233.5,-77.24
1766835871.4,-51.58
1768189509.3,-48.31
1769543147.2,-51.09
1770896785.1,-63.01
1772250423.0,-73.91
1773604060.9,-75.41
1774957698.8,-76.01
1776311336.7,-75.29
1777664974.6,-76.19
1779018612.5,-74.88
1780372250.4,-76.90
1781725888.3,-75.65
1783079526.2,-76.26
1784433164.1,-74.03
1785786802.0,-74.85
1787140439.9,-75.75
1788494077.8,-75.67
1789847715.7,-76.16
1791201353.6,-75.69
1792554991.5,-76.64
1793908629.4,-76.45
1795262267.3,-76.82
1796615905.2,-75.78
1797969543.1,-75.94
1799323181.0,-75.56
1800676819.0,-76.49
1802030456.9,-75.57
1803384094.8,-74.59
1804737732.7,-70.21
1806091370.6,-69.73
1807445008.5,-71.19
1808798646.4,-69.70
1810152284.3,-69.96
1811505922.2,-60.64
1812859560.1,-60.56
1814213198.0,-68.22
1815566835.9,-67.21
1816920473.8,-65.39
1818274111.7,-62.53
1819627749.6,-63.90
1820981387.5,-65.82
1822335025.4,-66.81
1823688663.3,-73.09
1825042301.2,-71.47
1826395939.1,-71.32
1827749577.0,-73.36
1829103214.9,-71.82
1830456852.8,-72.33
1831810490.7,-70.50
1833164128.6,-69.88
1834517766.5,-70.38
1835871404.4,-68.72
1837225042.3,-68.71
1838578680.2,-73.87
1839932318.1,-75.83
1841285956.0,-76.49
1842639593.9,-75.30
1843993231.8,-76.60
1845346869.7,-75.59
1846700507.6,-75.59
1848054145.5,-74.95
1849407783.4,-59.84
1850761421.3,-56.48
1852115059.2,-57.42
1853468697.1,-56.12
1854822335.0,-53.11
1856175972.9,-53.33
1857529610.8,-52.99
1858883248.7,-54.13
1860236886.6,-54.32
1861590524.5,-53.55
1862944162.4,-53.54
1864297800.3,-55.90
1865651438.2,-55.28
1867005076.1,-54.59
1868358714.0,-56.78
1869712351.9,-66.67
1871065989.8,-72.54
1872419627.7,-71.72
1873773265.7,-49.69
1875126903.6,-41.50
1876480541.5,-43.84
1877834179.4,-46.88
1879187817.3,-58.40
1880541455.2,-69.41
1881895093.1,-70.86
1883248731.0,-75.52
1884602368.9,-75.77
1885956006.8,-75.27
1887309644.7,-75.77
1888663282.6,-75.44
1890016920.5,-75.43
1891370558.4,-74.00
1892724196.3,-74.62
1894077834.2,-73.79
1895431472.1,-75.43
1896785110.0,-74.91
1898138747.9,-75.11
1899492385.8,-76.14
1900846023.7,-74.94
1902199661.6,-75.12
1903553299.5,-75.91
1904906937.4,-75.77
1906260575.3,-76.00
1907614213.2,-75.03
1908967851.1,-75.40
1910321489.0,-75.21
1911675126.9,-75.74
1913028764.8,-76.69
1914382402.7,-75.53
1915736040.6,-75.44
1917089678.5,-75.49
1918443316.4,-74.68
1919796954.3,-75.51
1921150592.2,-74.92
1922504230.1,-74.82
1923857868.0,-75.78
1925211505.9,-76.27
1926565143.8,-75.15
1927918781.7,-73.77
1929272419.6,-75.15
1930626057.5,-75.36
1931979695.4,-75.03
1933333333.3,-75.69
1934686971.2,-74.77
1936040609.1,-75.06
1937394247.0,-75.22
1938747884.9,-74.56
1940101522.8,-76.14
1941455160.7,-75.58
1942808798.6,-74.92
1944162436.5,-75.40
1945516074.5,-75.01
1946869712.4,-75.37
1948223350.3,-76.06
1949576988.2,-75.90
1950930626.1,-75.76
1952284264.0,-75.27
1953637901.9,-75.83
1954991539.8,-76.18
1956345177.7,-76.01
1957698815.6,-75.15
1959052453.5,-74.20
1960406091.4,-75.53
1961759729.3,-75.50
1963113367.2,-75.84
1964467005.1,-75.96
1965820643.0,-75.74
1967174280.9,-75.31
1968527918.8,-74.19
1969881556.7,-75.56
1971235194.6,-75.57
1972588832.5,-76.76
1973942470.4,-75.15
1975296108.3,-74.16
1976649746.2,-75.78
1978003384.1,-75.54
1979357022.0,-74.71
1980710659.9,-74.85
1982064297.8,-74.73
1983417935.7,-75.29
1984771573.6,-75.27
1986125211.5,-75.30
1987478849.4,-75.93
1988832487.3,-75.20
1990186125.2,-76.52
1991539763.1,-76.62
1992893401.0,-75.12
1994247038.9,-76.23
1995600676.8,-75.97
1996954314.7,-75.13
1998307952.6,-75.77
1999661590.5,-77.61
2001015228.4,-76.38
2002368866.3,-76.07
2003722504.2,-75.85
2005076142.1,-76.28
2006429780.0,-74.89
2007783417.9,-74.75
2009137055.8,-75.67
2010490693.7,-75.16
2011844331.6,-74.65
2013197969.5,-75.12
2014551607.4,-75.25
2015905245.3,-76.71
2017258883.2,-76.04
2018612521.2,-75.34
2019966159.1,-74.90
2021319797.0,-75.45
2022673434.9,-75.27
2024027072.8,-74.32
2025380710.7,-76.37
2026734348.6,-76.23
2028087986.5,-74.67
2029441624.4,-75.85
2030795262.3,-76.20
2032148900.2,-75.26
2033502538.1,-75.33
2034856176.0,-75.20
2036209813.9,-74.97
2037563451.8,-74.63
2038917089.7,-76.00
2040270727.6,-75.05
2041624365.5,-75.25
2042978003.4,-75.97
2044331641.3,-75.79
2045685279.2,-75.53
2047038917.1,-75.26
2048392555.0,-75.41
2049746192.9,-74.79
2051099830.8,-76.97
2052453468.7,-75.85
2053807106.6,-75.63
2055160744.5,-75.63
2056514382.4,-75.54
2057868020.3,-74.65
2059221658.2,-75.53
2060575296.1,-74.31
2061928934.0,-74.17
2063282571.9,-75.16
2064636209.8,-74.72
2065989847.7,-75.34
2067343485.6,-74.50
2068697123.5,-75.85
2070050761.4,-75.07
2071404399.3,-75.55
2072758037.2,-75.34
2074111675.1,-75.71
2075465313.0,-75.17
2076818950.9,-75.34
2078172588.8,-75.41
2079526226.7,-73.06
2080879864.6,-75.28
2082233502.5,-76.06
2083587140.4,-75.79
2084940778.3,-75.41
2086294416.2,-75.43
2087648054.1,-75.06
2089001692.0,-74.26
2090355329.9,-75.08
2091708967.9,-75.21
2093062605.8,-74.41
2094416243.7,-75.72
2095769881.6,-74.93
2097123519.5,-75.72
2098477157.4,-75.65
2099830795.3,-75.19
2101184433.2,-75.74
2102538071.1,-75.49
2103891709.0,-74.46
2105245346.9,-74.94
2106598984.8,-75.07
2107952622.7,-74.55
2109306260.6,-62.13
2110659898.5,-59.31
2112013536.4,-57.84
2113367174.3,-59.28
2114720812.2,-55.89
2116074450.1,-56.13
2117428088.0,-52.71
2118781725.9,-55.06
2120135363.8,-59.93
2121489001.7,-61.97
2122842639.6,-59.42
2124196277.5,-66.65
2125549915.4,-67.12
2126903553.3,-64.74
2128257191.2,-63.22
2129610829.1,-69.87
2130964467.0,-66.83
2132318104.9,-67.70
2133671742.8,-65.41
2135025380.7,-65.93
2136379018.6,-65.94
2137732656.5,-66.49
2139086294.4,-67.79
2140439932.3,-73.03
2141793570.2,-75.69
2143147208.1,-74.61
2144500846.0,-68.52
2145854483.9,-65.19
2147208121.8,-64.42
2148561759.7,-67.11
2149915397.6,-70.10
2151269035.5,-67.03
2152622673.4,-68.96
2153976311.3,-69.00
2155329949.2,-71.26
2156683587.1,-70.59
2158037225.0,-71.96
2159390862.9,-73.73
2160744500.8,-74.85
2162098138.7,-74.36
2163451776.6,-75.49
2164805414.6,-75.02
2166159052.5,-73.21
2167512690.4,-74.77
2168866328.3,-75.74
2170219966.2,-75.74
2171573604.1,-74.97
2172927242.0,-75.98
2174280879.9,-73.73
2175634517.8,-75.07
2176988155.7,-74.89
2178341793.6,-75.64
2179695431.5,-74.94
2181049069.4,-76.21
2182402707.3,-74.59
2183756345.2,-75.46
2185109983.1,-74.28
2186463621.0,-75.03
2187817258.9,-74.81
2189170896.8,-76.32
2190524534.7,-75.39
2191878172.6,-75.64
2193231810.5,-75.22
2194585448.4,-75.29
2195939086.3,-75.39
2197292724.2,-74.63
2198646362.1,-76.04
2200000000.0,-76.04
